Total_Time_hours,Total_Distance_km,Avg_Speed_kmh,Max_Speed_kmh,Elevation_Gain_m,Elevation_Loss_m,Elevation_Gain_per_km,Total_Fuel_Liters,Fuel_L_per_100km,Weight_kg,Num_Points,VehId,Trip
0.04133333333333333,0.4234273452836874,37.024875621890544,54.0,34.51447448730471,13.055459594726642,81.51215284449978,0.13652270737319774,32.24229821097889,1587.572,201,135,2088.0
0.07166666666666667,0.8881530340264411,50.228228228228225,79.0,40.05365600585935,48.40256347656242,45.09769653578295,0.24799016488778258,27.922008413743672,1587.572,333,135,2095.0
0.18183333333333335,2.1919980854967935,28.7169373549884,66.0,48.55101623535154,78.59050598144529,22.149205583976574,0.41153530058854604,18.77443704497013,1587.572,862,135,2096.0
0.08341666666666667,0.8895980760121832,26.223039215686274,52.0,22.596545410156068,36.44154663085919,25.400847887902362,0.16215039532414774,18.227377025254164,1587.572,408,135,2098.0
0.06347222222222222,0.3600502164502608,31.21509433962264,63.0,16.412628173828296,3.1000671386720455,45.584275259269624,0.17474241596647952,48.5327901450156,1587.572,265,135,2101.0
0.07133333333333333,0.9686236801840655,53.20916905444126,77.0,49.191949462890875,58.901544189453375,50.78540868786424,0.26914064996398046,27.785883771996595,1587.572,349,135,2107.0
0.07441666666666667,0.6666250609068263,53.11027568922306,81.0,54.891052246093864,64.64953613281267,82.34171720370703,0.29904734218656515,44.85990097338431,1587.572,399,135,2119.0
0.09211111111111112,1.0726644145175555,23.80235294117647,51.0,35.64498901367179,19.469848632812415,33.23032677438412,0.22021869797758956,20.53006466860707,1587.572,425,135,2150.0
0.05547222222222222,0.8973953550360605,53.838345864661655,77.0,43.20033569335942,29.21702880859374,48.13969166535688,0.2177292701249723,24.262357600037184,1587.572,266,135,2166.0
0.23155555555555554,2.400152643070918,27.974683544303797,65.0,64.10023803710945,81.8304016113282,26.70673393301155,0.4939534833794375,20.580086220993007,1587.572,1106,135,2171.0
